model_key,system,case_id,series,model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w,tokens/s/gpu_cluster
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,7,0.805,1,1,1,1,1,7,328.153,7.831,8339.266,0.805,0.025,824.32,25.76,127.69,5.485,0.125,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,171.539,sglang,0.5.10,b200_sxm,0.0,25.76
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,6,0.704,1,1,1,2,2,3,216.346,7.66,8052.526,0.704,0.022,720.691,22.522,130.554,8.32,0.255,32,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,91.596,sglang,0.5.10,b200_sxm,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,90.062,sglang,0.5.10,b200_sxm,0.0,22.522
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,3,0.406,1,1,1,1,1,3,216.346,6.637,7005.997,0.406,0.013,415.457,12.983,150.681,8.32,0.147,32,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,91.596,sglang,0.5.10,b200_sxm,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,89.727,sglang,0.5.10,b200_sxm,0.0,12.983
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,576,25.127,1,8,1,72,576,1,515.774,19.633,20600.333,25.127,1.57,25730.15,1608.134,50.935,27.919,28.679,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,125.383,sglang,0.5.10,b200_sxm,0.0,1608.134
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,544,24.924,1,8,1,68,544,1,515.774,19.629,20596.241,24.924,1.558,25521.889,1595.118,50.945,27.919,27.091,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,4,2,tp1pp1dp8etp4ep2,fp8,bfloat16,bfloat16,fp8_block,half,124.166,sglang,0.5.10,b200_sxm,0.0,1595.118
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,512,24.81,1,8,1,64,512,1,515.774,18.559,19501.631,24.81,1.551,25405.071,1587.817,53.881,27.919,26.967,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,122.702,sglang,0.5.10,b200_sxm,0.0,1587.817
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,480,23.342,1,8,1,60,480,1,515.774,18.493,19434.113,23.342,1.459,23902.454,1493.903,54.075,27.919,25.372,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,4,2,tp1pp1dp8etp4ep2,fp8,bfloat16,bfloat16,fp8_block,half,121.447,sglang,0.5.10,b200_sxm,0.0,1493.903
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,448,23.041,1,8,1,56,448,1,515.774,17.486,18403.952,23.041,1.44,23594.394,1474.65,57.189,27.919,25.045,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,120.021,sglang,0.5.10,b200_sxm,0.0,1474.65
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,416,22.073,1,8,1,52,416,1,515.774,16.949,17854.601,22.073,1.38,22602.383,1412.649,59.0,27.919,23.992,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,118.681,sglang,0.5.10,b200_sxm,0.0,1412.649
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,384,20.882,1,8,1,48,384,1,515.774,16.538,17434.148,20.882,1.305,21383.332,1336.458,60.468,27.919,22.698,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,117.341,sglang,0.5.10,b200_sxm,0.0,1336.458
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,352,19.94,1,8,1,44,352,1,515.774,15.876,16756.922,19.94,1.246,20418.642,1276.165,62.99,27.919,21.674,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,116.0,sglang,0.5.10,b200_sxm,0.0,1276.165
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,320,18.386,1,8,1,40,320,1,515.774,15.652,16527.77,18.386,1.149,18827.469,1176.717,63.889,27.919,19.985,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,4,2,tp1pp1dp8etp4ep2,fp8,bfloat16,bfloat16,fp8_block,half,114.66,sglang,0.5.10,b200_sxm,0.0,1176.717
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,288,17.498,1,8,1,36,288,1,515.774,14.802,15658.22,17.498,1.094,17918.362,1119.898,67.559,27.919,19.02,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,113.32,sglang,0.5.10,b200_sxm,0.0,1119.898
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,448,25.127,1,8,1,28,224,2,515.774,13.801,14634.197,25.127,1.047,25730.15,1072.09,72.457,27.919,15.865,24,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,110.639,sglang,0.5.10,b200_sxm,0.0,804.0674999999999
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,336,25.127,1,8,1,14,112,3,515.774,11.885,12674.129,25.127,0.785,25730.15,804.067,84.136,27.919,9.211,32,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,105.948,sglang,0.5.10,b200_sxm,0.0,804.067
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,168,13.85,1,8,1,7,56,3,515.774,10.909,11675.681,13.85,0.433,14182.072,443.19,91.666,27.919,5.018,32,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,103.602,sglang,0.5.10,b200_sxm,0.0,443.19
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,144,11.898,1,8,1,6,48,3,515.774,10.885,11651.129,11.898,0.372,12183.921,380.748,91.872,27.919,4.311,32,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,8,1,tp1pp1dp8etp8ep1,fp8,bfloat16,bfloat16,fp8_block,half,103.267,sglang,0.5.10,b200_sxm,0.0,380.748
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,56,5.165,1,1,1,8,8,7,182.471,9.755,10161.836,5.165,0.161,5288.837,165.276,102.508,9.865,0.802,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.885,sglang,0.5.10,b200_sxm,0.0,165.276
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,49,4.959,1,1,1,7,7,7,182.471,8.89,9276.941,4.959,0.155,5077.811,158.682,112.486,9.865,0.77,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.55,sglang,0.5.10,b200_sxm,0.0,158.682
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,35,4.399,1,1,1,5,5,7,182.471,7.159,7506.128,4.399,0.137,4504.084,140.753,139.677,9.865,0.683,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,172.879,sglang,0.5.10,b200_sxm,0.0,140.753
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,28,3.999,1,1,1,4,4,7,182.471,6.294,6621.233,3.999,0.125,4095.222,127.976,158.88,9.865,0.621,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,172.544,sglang,0.5.10,b200_sxm,0.0,127.976
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,21,3.478,1,1,1,3,3,7,182.471,5.429,5736.338,3.478,0.109,3561.062,111.283,184.206,9.865,0.54,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,172.209,sglang,0.5.10,b200_sxm,0.0,111.283
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,14,2.756,1,1,1,2,2,7,182.471,4.572,4859.627,2.756,0.086,2822.472,88.202,218.723,9.865,0.428,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,171.874,sglang,0.5.10,b200_sxm,0.0,88.202
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,12,2.374,1,1,1,4,4,3,130.43,4.549,4784.057,2.374,0.074,2430.566,75.955,219.842,13.801,0.86,32,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,91.596,sglang,0.5.10,b200_sxm,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,90.732,sglang,0.5.10,b200_sxm,0.0,75.955
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,7,1.7,1,1,1,1,1,7,182.471,3.708,3975.755,1.7,0.053,1740.964,54.405,269.702,9.865,0.264,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,171.539,sglang,0.5.10,b200_sxm,0.0,54.405
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,6,1.488,1,1,1,2,2,3,130.43,3.624,3837.782,1.488,0.046,1523.343,47.604,275.932,13.801,0.539,32,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,91.596,sglang,0.5.10,b200_sxm,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,90.062,sglang,0.5.10,b200_sxm,0.0,47.604
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,672,20.316,1,8,1,84,672,1,637.927,29.53,30847.117,20.316,1.27,20803.277,1300.205,33.864,22.573,22.245,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,8,1,tp1pp1dp8etp8ep1,fp8,bfloat16,bfloat16,fp8_block,half,129.934,sglang,0.5.10,b200_sxm,0.0,1300.205
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,544,19.696,1,8,1,68,544,1,637.927,24.839,26048.224,19.696,1.231,20168.991,1260.562,40.259,22.573,21.409,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,124.042,sglang,0.5.10,b200_sxm,0.0,1260.562
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,512,18.83,1,8,1,64,512,1,637.927,24.454,25654.369,18.83,1.177,19281.551,1205.097,40.894,22.573,20.467,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,122.702,sglang,0.5.10,b200_sxm,0.0,1205.097
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,448,16.492,1,8,1,56,448,1,637.927,24.43,25629.817,16.492,1.031,16887.726,1055.483,40.934,22.573,17.926,16,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,8,1,tp1pp1dp8etp8ep1,fp8,bfloat16,bfloat16,fp8_block,half,120.308,sglang,0.5.10,b200_sxm,0.0,1055.483
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,448,20.316,1,8,1,28,224,2,637.927,18.701,19769.05,20.316,0.846,20803.277,866.803,53.473,22.573,11.709,24,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,110.639,sglang,0.5.10,b200_sxm,0.0,650.10225
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,384,20.316,1,8,1,16,128,3,637.927,16.723,17745.556,20.316,0.635,20803.277,650.102,59.797,22.573,7.482,32,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,106.618,sglang,0.5.10,b200_sxm,0.0,650.102
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,264,14.893,1,8,1,11,88,3,637.927,15.942,16946.593,14.893,0.465,15250.391,476.575,62.726,22.573,5.396,32,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,104.943,sglang,0.5.10,b200_sxm,0.0,476.575
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,240,13.576,1,8,1,10,80,3,637.927,15.898,16901.581,13.576,0.424,13902.275,434.446,62.9,22.573,4.919,32,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,4,2,tp1pp1dp8etp4ep2,fp8,bfloat16,bfloat16,fp8_block,half,104.608,sglang,0.5.10,b200_sxm,0.0,434.446
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,216,12.243,1,8,1,9,72,3,637.927,15.865,16867.822,12.243,0.383,12537.201,391.788,63.03,22.573,4.436,32,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,8,1,tp1pp1dp8etp8ep1,fp8,bfloat16,bfloat16,fp8_block,half,104.273,sglang,0.5.10,b200_sxm,0.0,391.788
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,96,5.815,1,8,1,4,32,3,637.927,14.849,15828.454,5.815,0.182,5954.888,186.09,67.343,22.573,2.107,32,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,108.87,sglang,0.5.10,b200_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,102.597,sglang,0.5.10,b200_sxm,0.0,186.09
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,56,3.639,1,1,1,8,8,7,234.216,13.848,14400.72,3.639,0.114,3725.926,116.435,72.215,7.685,0.565,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.885,sglang,0.5.10,b200_sxm,0.0,116.435
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,49,3.49,1,1,1,7,7,7,234.216,12.631,13155.729,3.49,0.109,3574.252,111.695,79.173,7.685,0.542,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.55,sglang,0.5.10,b200_sxm,0.0,111.695
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,42,3.31,1,1,1,6,6,7,234.216,11.413,11909.715,3.31,0.103,3389.604,105.925,87.616,7.685,0.514,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.214,sglang,0.5.10,b200_sxm,0.0,105.925
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,35,3.085,1,1,1,5,5,7,234.216,10.196,10664.724,3.085,0.096,3158.794,98.712,98.074,7.685,0.479,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,172.879,sglang,0.5.10,b200_sxm,0.0,98.712
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,28,2.801,1,1,1,4,4,7,234.216,8.979,9419.733,2.801,0.088,2868.634,89.645,111.368,7.685,0.435,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,172.544,sglang,0.5.10,b200_sxm,0.0,89.645
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,21,2.434,1,1,1,3,3,7,234.216,7.762,8174.742,2.434,0.076,2492.744,77.898,128.83,7.685,0.378,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,172.209,sglang,0.5.10,b200_sxm,0.0,77.898
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,14,1.919,1,1,1,2,2,7,234.216,6.556,6941.004,1.919,0.06,1965.179,61.412,152.538,7.685,0.298,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,171.874,sglang,0.5.10,b200_sxm,0.0,61.412
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,12,1.662,1,1,1,4,4,3,161.66,6.493,6803.999,1.662,0.052,1701.396,53.169,154.001,11.134,0.602,32,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,91.596,sglang,0.5.10,b200_sxm,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,90.732,sglang,0.5.10,b200_sxm,0.0,53.169
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,9,1.383,1,1,1,3,3,3,161.66,5.848,6144.164,1.383,0.043,1415.946,44.248,170.985,11.134,0.501,32,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,91.596,sglang,0.5.10,b200_sxm,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,90.397,sglang,0.5.10,b200_sxm,0.0,44.248
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,7,1.179,1,1,1,1,1,7,234.216,5.343,5700.105,1.179,0.037,1206.804,37.713,187.17,7.685,0.183,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b200_sxm,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,171.539,sglang,0.5.10,b200_sxm,0.0,37.713
deepseek_v3,b200_sxm,deepseek_v3__b200_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,3,0.591,1,1,1,1,1,3,161.66,4.571,4837.793,0.591,0.018,604.815,18.9,218.794,11.134,0.214,32,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,91.596,sglang,0.5.10,b200_sxm,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,89.727,sglang,0.5.10,b200_sxm,0.0,18.9
