case_id,model_key,system,mode,bottleneck,prefill_capacity_seq_s,decode_capacity_seq_s,capacity_ratio_prefill_decode,expected_request_rate,request_rate,request_rate_relative_error,ttft,tpot,tokens/s/user,tokens/s/gpu,tokens/s/gpu_cluster,(p)bs,(p)global_bs,(p)workers,(p)seq/s/worker,(p)parallel,(d)bs,(d)global_bs,(d)workers,(d)seq/s/worker,(d)parallel,num_total_gpus
qwen3_32b__rtx_pro_6000_server__empirical,qwen3_32b,rtx_pro_6000_server,EMPIRICAL,decode,1.9728,1.96604,1.00343838375618,1.96604,1.966,2.0345466012919374e-05,821.216,34.768,28.762,251.653,251.653,1,1,1,2.192,tp4pp1dp1etp1ep1,76,76,1,2.137,tp4pp1dp1etp1ep1,8
qwen3_32b__rtx_pro_6000_server__empirical,qwen3_32b,rtx_pro_6000_server,EMPIRICAL,decode,1.9728,1.7397200000000002,1.1339755822776079,1.7397200000000002,1.74,0.00016094543949591653,821.216,28.953,34.538,222.684,222.684,1,1,1,2.192,tp4pp1dp1etp1ep1,56,56,1,1.891,tp4pp1dp1etp1ep1,8
qwen3_32b__rtx_pro_6000_server__empirical,qwen3_32b,rtx_pro_6000_server,EMPIRICAL,decode,5.918400000000001,5.4924,1.077561721651737,5.4924,5.492,7.282790765420508e-05,821.216,19.65,50.89,175.757,175.757,1,1,3,2.192,tp4pp1dp1etp1ep1,24,24,5,1.194,tp4pp1dp1etp1ep1,32
qwen3_32b__rtx_pro_6000_server__empirical,qwen3_32b,rtx_pro_6000_server,EMPIRICAL,prefill,2.3265000000000002,2.43892,0.953905827169403,2.3265000000000002,2.327,0.00021491510853201067,696.377,13.273,75.341,148.896,148.896,1,1,1,2.585,tp8pp1dp1etp1ep1,36,36,1,2.651,tp8pp1dp1etp1ep1,16
qwen3_32b__rtx_pro_6000_server__empirical,qwen3_32b,rtx_pro_6000_server,EMPIRICAL,decode,2.3265000000000002,2.2954000000000003,1.0135488368040428,2.2954000000000003,2.295,0.00017426156661165808,696.377,12.537,79.764,146.906,146.906,1,1,1,2.585,tp8pp1dp1etp1ep1,32,32,1,2.495,tp8pp1dp1etp1ep1,16
qwen3_32b__rtx_pro_6000_server__empirical,qwen3_32b,rtx_pro_6000_server,EMPIRICAL,decode,2.3265000000000002,2.13348,1.0904719050565275,2.13348,2.133,0.0002249845323134203,696.377,11.801,84.739,136.543,136.543,1,1,1,2.585,tp8pp1dp1etp1ep1,28,28,1,2.319,tp8pp1dp1etp1ep1,16
qwen3_32b__rtx_pro_6000_server__empirical,qwen3_32b,rtx_pro_6000_server,EMPIRICAL,decode,2.3265000000000002,1.8492,1.2581116158338743,1.8492,1.849,0.0001081548777849762,696.377,10.697,93.484,118.349,118.349,1,1,1,2.585,tp8pp1dp1etp1ep1,22,22,1,2.01,tp8pp1dp1etp1ep1,16
qwen3_32b__rtx_pro_6000_server__empirical,qwen3_32b,rtx_pro_6000_server,EMPIRICAL,decode,2.3265000000000002,1.6247200000000002,1.4319390418041262,1.6247200000000002,1.625,0.00017233738736510654,696.377,9.961,100.392,103.982,103.982,1,1,1,2.585,tp8pp1dp1etp1ep1,18,18,1,1.766,tp8pp1dp1etp1ep1,16
qwen3_32b__rtx_pro_6000_server__empirical,qwen3_32b,rtx_pro_6000_server,EMPIRICAL,prefill,2.3265000000000002,2.37912,0.9778825784323617,2.3265000000000002,2.327,0.00021491510853201067,696.377,7.937,125.992,74.448,74.448,1,1,1,2.585,tp8pp1dp1etp1ep1,7,7,3,0.862,tp8pp1dp1etp1ep1,32
qwen3_32b__rtx_pro_6000_server__empirical,qwen3_32b,rtx_pro_6000_server,EMPIRICAL,decode,2.3265000000000002,0.39468,5.894648829431439,0.39468,0.395,0.0008107834194791793,696.377,6.833,146.349,12.63,12.63,1,1,1,2.585,tp8pp1dp1etp1ep1,1,1,3,0.143,tp8pp1dp1etp1ep1,32
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,prefill,4.563000000000001,4.6276,0.9860402800587779,4.563000000000001,4.563,1.946479113960388e-16,1065.092,77.727,12.866,292.032,292.032,1,1,3,1.69,tp2pp1dp1etp1ep1,80,80,5,1.006,tp2pp1dp1etp1ep1,16
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,4.563000000000001,4.4574,1.0236909409072554,4.4574,4.457,8.973841252747251e-05,1065.092,72.662,13.762,285.274,285.274,1,1,3,1.69,tp2pp1dp1etp1ep1,72,72,5,0.969,tp2pp1dp1etp1ep1,16
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,4.563000000000001,4.2596,1.0712273452906378,4.2596,4.26,9.390553103576766e-05,1065.092,67.597,14.794,272.614,272.614,1,1,3,1.69,tp2pp1dp1etp1ep1,64,64,5,0.926,tp2pp1dp1etp1ep1,16
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,prefill,1.8909,1.92924,0.980126889345027,1.8909,1.891,5.2884869638790515e-05,856.613,63.403,15.772,242.035,242.035,1,1,1,2.101,tp4pp1dp1etp1ep1,136,136,1,2.097,tp4pp1dp1etp1ep1,8
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,1.8909,1.8869200000000002,1.0021092574141988,1.8869200000000002,1.887,4.2397133953669447e-05,856.613,59.093,16.922,241.526,241.526,1,1,1,2.101,tp4pp1dp1etp1ep1,124,124,1,2.051,tp4pp1dp1etp1ep1,8
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,1.8909,1.83816,1.0286917352134743,1.83816,1.838,8.704356530440112e-05,856.613,54.784,18.254,235.284,235.284,1,1,1,2.101,tp4pp1dp1etp1ep1,112,112,1,1.998,tp4pp1dp1etp1ep1,8
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,7.6049999999999995,7.14472,1.064422398638435,7.14472,7.145,3.918977930544091e-05,1065.092,49.87,20.052,228.631,228.631,1,1,5,1.69,tp2pp1dp1etp1ep1,36,36,11,0.706,tp2pp1dp1etp1ep1,32
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,1.8909,1.76088,1.0738380809595203,1.76088,1.761,6.81477443096054e-05,856.613,49.038,20.392,225.393,225.393,1,1,1,2.101,tp4pp1dp1etp1ep1,96,96,1,1.914,tp4pp1dp1etp1ep1,8
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,1.8909,1.6891200000000002,1.1194586530264279,1.6891200000000002,1.689,7.104290991766127e-05,856.613,44.728,22.357,216.207,216.207,1,1,1,2.101,tp4pp1dp1etp1ep1,84,84,1,1.836,tp4pp1dp1etp1ep1,8
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,1.8909,1.5686000000000002,1.2054698457223,1.5686000000000002,1.569,0.0002550044625779254,856.613,38.982,25.653,200.781,200.781,1,1,1,2.101,tp4pp1dp1etp1ep1,68,68,1,1.705,tp4pp1dp1etp1ep1,8
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,1.8909,1.45268,1.3016631329680315,1.45268,1.453,0.0002202825123221205,856.613,34.673,28.841,185.943,185.943,1,1,1,2.101,tp4pp1dp1etp1ep1,56,56,1,1.579,tp4pp1dp1etp1ep1,8
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,prefill,5.6727,6.219200000000001,0.9121269616670953,5.6727,5.673,5.288486963882966e-05,856.613,28.926,34.57,181.526,181.526,1,1,3,2.101,tp4pp1dp1etp1ep1,40,40,5,1.352,tp4pp1dp1etp1ep1,32
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,5.6727,5.115200000000001,1.1089888958398497,5.115200000000001,5.115,3.909915545832461e-05,856.613,24.617,40.623,163.686,163.686,1,1,3,2.101,tp4pp1dp1etp1ep1,28,28,5,1.112,tp4pp1dp1etp1ep1,32
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,prefill,2.2401,2.29908,0.9743462602432277,2.2401,2.24,4.4640864247027784e-05,723.08,18.778,53.253,143.366,143.366,1,1,1,2.489,tp8pp1dp1etp1ep1,48,48,1,2.499,tp8pp1dp1etp1ep1,16
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,2.2401,2.2098400000000002,1.0136932990623755,2.2098400000000002,2.21,7.240343192254458e-05,723.08,17.905,55.849,141.43,141.43,1,1,1,2.489,tp8pp1dp1etp1ep1,44,44,1,2.402,tp8pp1dp1etp1ep1,16
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,2.2401,2.00376,1.1179482572763204,2.00376,2.004,0.00011977482333203373,723.08,16.159,61.883,128.241,128.241,1,1,1,2.489,tp8pp1dp1etp1ep1,36,36,1,2.178,tp8pp1dp1etp1ep1,16
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,2.2401,1.88232,1.1900739512941476,1.88232,1.882,0.00017000297505211545,723.08,15.286,65.417,120.468,120.468,1,1,1,2.489,tp8pp1dp1etp1ep1,32,32,1,2.046,tp8pp1dp1etp1ep1,16
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,2.2401,1.8170000000000002,1.2328563566318105,1.8170000000000002,1.817,1.2220396528620324e-16,723.08,14.85,67.34,116.288,116.288,1,1,1,2.489,tp8pp1dp1etp1ep1,30,30,1,1.975,tp8pp1dp1etp1ep1,16
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,2.2401,1.67256,1.339324149806285,1.67256,1.673,0.0002630697852393911,723.08,13.977,71.546,107.044,107.044,1,1,1,2.489,tp8pp1dp1etp1ep1,26,26,1,1.818,tp8pp1dp1etp1ep1,16
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,prefill,2.2401,2.4324800000000004,0.920911991054397,2.2401,2.24,4.4640864247027784e-05,723.08,11.829,84.536,95.578,71.68350000000001,1,1,1,2.489,tp8pp1dp1etp1ep1,16,16,2,1.322,tp8pp1dp1etp1ep1,24
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,2.2401,1.97064,1.1367373036170991,1.97064,1.971,0.00018268176835958776,723.08,10.951,91.317,84.081,63.06075,1,1,1,2.489,tp8pp1dp1etp1ep1,12,12,2,1.071,tp8pp1dp1etp1ep1,24
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,2.2401,1.91268,1.1711838885751928,1.91268,1.913,0.0001673045151306533,723.08,9.881,101.208,61.206,61.206,1,1,1,2.489,tp8pp1dp1etp1ep1,7,7,3,0.693,tp8pp1dp1etp1ep1,32
qwen3_32b__rtx_pro_6000_server__analytical,qwen3_32b,rtx_pro_6000_server,ANALYTICAL,decode,2.2401,0.6072000000000001,3.6892292490118574,0.6072000000000001,0.607,0.0003293807641635194,723.08,8.896,112.415,19.43,19.43,1,1,1,2.489,tp8pp1dp1etp1ep1,2,2,3,0.22,tp8pp1dp1etp1ep1,32
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,prefill,5.6727,5.84476,0.9705616654918251,5.6727,5.673,5.288486963882966e-05,4569.196,59.084,16.925,90.763,90.763,1,16,1,6.303,tp2pp1dp16etp1ep32,12,384,1,6.353,tp1pp1dp32etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,4.27156,1.3280159941567016,4.27156,4.272,0.00010300686400289777,4569.196,53.893,18.555,68.345,68.345,1,16,1,6.303,tp2pp1dp16etp1ep32,8,256,1,4.643,tp1pp1dp32etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,2.8777600000000003,1.9712206716334923,2.8777600000000003,2.878,8.339819859883934e-05,4569.196,49.999,20.0,46.044,46.044,1,16,1,6.303,tp2pp1dp16etp1ep32,5,160,1,3.128,tp1pp1dp32etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,2.3404800000000003,2.4237335931091053,2.3404800000000003,2.34,0.00020508613617739948,4569.196,49.176,20.335,37.448,37.448,1,16,1,6.303,tp2pp1dp16etp1ep32,8,128,1,2.544,tp2pp1dp16etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,1.3036400000000001,4.351431376760455,1.3036400000000001,1.304,0.0002761498573225092,4569.196,44.162,22.644,20.858,20.858,1,16,1,6.303,tp2pp1dp16etp1ep32,4,64,1,1.417,tp2pp1dp16etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,0.36524,15.531431387580769,0.36524,0.365,0.0006571021793889441,4569.196,39.43,25.361,5.844,5.844,1,16,1,6.303,tp2pp1dp16etp1ep32,2,16,1,0.397,tp4pp1dp8etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,0.34040000000000004,16.664806110458283,0.34040000000000004,0.34,0.0011750881316099043,4569.196,31.72,31.525,5.446,5.446,1,16,1,6.303,tp2pp1dp16etp1ep32,3,12,1,0.37,tp8pp1dp4etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,0.31923999999999997,17.769389800776846,0.31923999999999997,0.319,0.000751785490539915,4569.196,22.564,44.318,5.108,5.108,1,16,1,6.303,tp2pp1dp16etp1ep32,1,8,1,0.347,tp4pp1dp8etp1ep32,64
deepseek_v3__a100_sxm__empirical,deepseek_v3,a100_sxm,EMPIRICAL,decode,5.6727,0.26404,21.484244811392212,0.26404,0.264,0.00015149219815173645,4569.196,13.645,73.287,4.225,4.225,1,16,1,6.303,tp2pp1dp16etp1ep32,1,4,1,0.287,tp8pp1dp4etp1ep32,64
deepseek_v3__a100_sxm__analytical,deepseek_v3,a100_sxm,ANALYTICAL,prefill,4.627800000000001,5.12072,0.9037400990485713,4.627800000000001,4.628,4.321707938967411e-05,2800.611,39.339,25.42,74.045,74.045,1,8,1,5.142,tp4pp1dp8etp1ep32,7,224,1,5.566,tp1pp1dp32etp1ep32,64
deepseek_v3__a100_sxm__analytical,deepseek_v3,a100_sxm,ANALYTICAL,decode,4.627800000000001,3.39572,1.3628332135747354,3.39572,3.396,8.24567396605309e-05,2800.611,33.897,29.502,54.332,54.332,1,8,1,5.142,tp4pp1dp8etp1ep32,4,128,1,3.691,tp1pp1dp32etp1ep32,64
deepseek_v3__a100_sxm__analytical,deepseek_v3,a100_sxm,ANALYTICAL,decode,4.627800000000001,1.9605199999999998,2.3604961948870713,1.9605199999999998,1.961,0.0002448330034890019,2800.611,29.353,34.068,31.368,31.368,1,8,1,5.142,tp4pp1dp8etp1ep32,4,64,1,2.131,tp2pp1dp16etp1ep32,64
deepseek_v3__a100_sxm__analytical,deepseek_v3,a100_sxm,ANALYTICAL,decode,4.627800000000001,1.01108,4.577085888357005,1.01108,1.011,7.912331368445624e-05,2800.611,28.454,35.144,16.177,16.177,1,8,1,5.142,tp4pp1dp8etp1ep32,1,32,1,1.099,tp1pp1dp32etp1ep32,64
deepseek_v3__a100_sxm__analytical,deepseek_v3,a100_sxm,ANALYTICAL,decode,4.627800000000001,0.4986400000000001,9.280843895395476,0.4986400000000001,0.499,0.0007219637413763755,2800.611,21.639,46.214,7.978,7.978,1,8,1,5.142,tp4pp1dp8etp1ep32,3,12,1,0.542,tp8pp1dp4etp1ep32,64
deepseek_v3__a100_sxm__analytical,deepseek_v3,a100_sxm,ANALYTICAL,decode,4.627800000000001,0.43516,10.63470907252505,0.43516,0.435,0.000367680853019564,2800.611,16.522,60.526,6.963,6.963,1,8,1,5.142,tp4pp1dp8etp1ep32,1,8,1,0.473,tp4pp1dp8etp1ep32,64
deepseek_v3__a100_sxm__analytical,deepseek_v3,a100_sxm,ANALYTICAL,decode,4.627800000000001,0.29808,15.525362318840582,0.29808,0.298,0.00026838432635542303,2800.611,12.061,82.914,4.769,4.769,1,8,1,5.142,tp4pp1dp8etp1ep32,1,4,1,0.324,tp8pp1dp4etp1ep32,64
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,4.9652400000000005,1.6150276723783743,4.9652400000000005,4.965,4.8336032095263085e-05,404.051,34.778,28.754,158.888,158.888,1,1,1,8.91,tp8pp2dp1etp8ep1,96,96,1,5.397,tp8pp2dp1etp2ep4,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,4.38196,1.8300030123506374,4.38196,4.382,9.128335265354742e-06,404.051,34.479,29.004,140.223,140.223,1,1,1,8.91,tp8pp2dp1etp8ep1,84,84,1,4.763,tp8pp2dp1etp1ep8,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,3.9210399999999996,2.04512068226797,3.9210399999999996,3.921,1.020137514532317e-05,404.051,29.355,34.066,125.473,125.473,1,1,1,8.91,tp8pp2dp1etp8ep1,64,64,1,4.262,tp8pp2dp1etp4ep2,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,2.6358,3.0423400865012518,2.6358,2.636,7.587829122087334e-05,404.051,24.57,40.701,84.346,84.346,1,1,1,8.91,tp8pp2dp1etp8ep1,36,36,1,2.865,tp8pp2dp1etp2ep4,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,2.36532,3.3902389528689563,2.36532,2.365,0.00013528824852446008,404.051,24.331,41.099,75.69,75.69,1,1,1,8.91,tp8pp2dp1etp8ep1,32,32,1,2.571,tp8pp2dp1etp1ep8,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,1.84644,4.342951842464418,1.84644,1.846,0.00023829639739173541,404.051,19.48,51.334,59.086,59.086,1,1,1,8.91,tp8pp2dp1etp8ep1,20,20,1,2.007,tp8pp2dp1etp2ep4,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,1.76364,4.546846295162278,1.76364,1.764,0.00020412329046739467,404.051,18.356,54.478,56.436,56.436,1,1,1,8.91,tp8pp2dp1etp8ep1,18,18,1,1.917,tp8pp2dp1etp2ep4,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,1.67348,4.791811076320004,1.67348,1.673,0.0002868274493869278,404.051,17.196,58.153,53.551,53.551,1,1,1,8.91,tp8pp2dp1etp8ep1,16,16,1,1.819,tp8pp2dp1etp2ep4,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,1.61,4.980745341614907,1.61,1.61,0.0,404.051,16.754,59.687,51.52,51.52,1,1,1,8.91,tp8pp2dp1etp8ep1,15,15,1,1.75,tp8pp2dp1etp2ep4,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,1.50328,5.334335586184876,1.50328,1.503,0.00018625937949022004,404.051,16.75,59.703,48.105,48.105,1,1,1,8.91,tp8pp2dp1etp8ep1,14,14,1,1.634,tp8pp2dp1etp8ep1,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,1.47292,5.444287537680254,1.47292,1.473,5.431387991206583e-05,404.051,15.87,63.013,47.133,47.133,1,1,1,8.91,tp8pp2dp1etp8ep1,13,13,1,1.601,tp8pp2dp1etp2ep4,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,1.3202,6.074079684896228,1.3202,1.32,0.0001514921981517785,404.051,14.986,66.73,42.246,42.246,1,1,1,8.91,tp8pp2dp1etp8ep1,11,11,1,1.435,tp8pp2dp1etp2ep4,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,1.2328000000000001,6.504704737183647,1.2328000000000001,1.233,0.00016223231667746428,404.051,14.594,68.521,39.45,39.45,1,1,1,8.91,tp8pp2dp1etp8ep1,10,10,1,1.34,tp8pp2dp1etp4ep2,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,1.0626,7.546583850931677,1.0626,1.063,0.0003764351590438132,404.051,13.541,73.848,34.003,34.003,1,1,1,8.91,tp8pp2dp1etp8ep1,8,8,1,1.155,tp8pp2dp1etp4ep2,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,0.9807200000000001,8.176645729667998,0.9807200000000001,0.981,0.0002855045272859082,404.051,12.837,77.897,31.383,31.383,1,1,1,8.91,tp8pp2dp1etp8ep1,7,7,1,1.066,tp8pp2dp1etp4ep2,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,0.88504,9.060607430172647,0.88504,0.885,4.519569736965561e-05,404.051,12.188,82.045,28.321,28.321,1,1,1,8.91,tp8pp2dp1etp8ep1,6,6,1,0.962,tp8pp2dp1etp8ep1,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,0.80316,9.984311967727477,0.80316,0.803,0.00019921310822244382,404.051,11.201,89.274,25.701,25.701,1,1,1,8.91,tp8pp2dp1etp8ep1,5,5,1,0.873,tp8pp2dp1etp8ep1,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,0.69552,11.529503105590061,0.69552,0.696,0.0006901311249136256,404.051,10.34,96.714,22.257,22.257,1,1,1,8.91,tp8pp2dp1etp8ep1,4,4,1,0.756,tp8pp2dp1etp8ep1,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,0.60536,13.246663142592837,0.60536,0.605,0.0005946874587023043,404.051,8.92,112.107,19.372,19.372,1,1,1,8.91,tp8pp2dp1etp8ep1,3,3,1,0.658,tp8pp2dp1etp8ep1,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,0.49404000000000003,16.231479232450813,0.49404000000000003,0.494,8.096510404023966e-05,404.051,7.285,137.275,15.809,15.809,1,1,1,8.91,tp8pp2dp1etp8ep1,2,2,1,0.537,tp8pp2dp1etp4ep2,32
deepseek_v3__h100_sxm__silicon,deepseek_v3,h100_sxm,SILICON,decode,8.019,0.30912,25.94138198757764,0.30912,0.309,0.00038819875776400424,404.051,5.822,171.751,9.892,9.892,1,1,1,8.91,tp8pp2dp1etp8ep1,1,1,1,0.336,tp8pp2dp1etp2ep4,32
deepseek_v3__h100_sxm__empirical,deepseek_v3,h100_sxm,EMPIRICAL,prefill,8.1081,8.50816,0.9529792575598014,8.1081,8.108,1.2333345666650255e-05,3196.811,43.97,22.743,259.459,259.459,1,16,1,9.009,tp1pp1dp16etp1ep16,26,416,1,9.248,tp1pp1dp16etp1ep16,32
deepseek_v3__h100_sxm__empirical,deepseek_v3,h100_sxm,EMPIRICAL,decode,8.1081,7.245,1.1191304347826088,7.245,7.245,0.0,3196.811,39.722,25.175,231.84,231.84,1,16,1,9.009,tp1pp1dp16etp1ep16,20,320,1,7.875,tp1pp1dp16etp1ep16,32
deepseek_v3__h100_sxm__empirical,deepseek_v3,h100_sxm,EMPIRICAL,decode,8.1081,5.38016,1.507036965443407,5.38016,5.38,2.9738892523672162e-05,3196.811,34.767,28.763,172.165,172.165,1,16,1,9.009,tp1pp1dp16etp1ep16,13,208,1,5.848,tp1pp1dp16etp1ep16,32
deepseek_v3__h100_sxm__empirical,deepseek_v3,h100_sxm,EMPIRICAL,decode,8.1081,3.39848,2.385801887902827,3.39848,3.398,0.00014123961300347094,3196.811,33.874,29.521,108.751,108.751,1,16,1,9.009,tp1pp1dp16etp1ep16,16,128,1,3.694,tp2pp1dp8etp1ep16,32
deepseek_v3__h100_sxm__empirical,deepseek_v3,h100_sxm,EMPIRICAL,decode,8.1081,2.89616,2.799603613060052,2.89616,2.896,5.524556654334015e-05,3196.811,29.812,33.544,92.677,92.677,1,16,1,9.009,tp1pp1dp16etp1ep16,6,96,1,3.148,tp1pp1dp16etp1ep16,32
deepseek_v3__h100_sxm__empirical,deepseek_v3,h100_sxm,EMPIRICAL,decode,8.1081,2.41684,3.354835239403519,2.41684,2.417,6.620214825959349e-05,3196.811,29.763,33.599,77.339,77.339,1,16,1,9.009,tp1pp1dp16etp1ep16,10,80,1,2.627,tp2pp1dp8etp1ep16,32
deepseek_v3__h100_sxm__empirical,deepseek_v3,h100_sxm,EMPIRICAL,decode,8.1081,1.45452,5.57441630228529,1.45452,1.455,0.00033000577510108897,3196.811,29.67,33.704,46.545,46.545,1,16,1,9.009,tp1pp1dp16etp1ep16,12,48,1,1.581,tp4pp1dp4etp1ep16,32
deepseek_v3__h100_sxm__empirical,deepseek_v3,h100_sxm,EMPIRICAL,decode,8.1081,0.8648,9.375693802035153,0.8648,0.865,0.00023126734505085335,3196.811,24.966,40.055,27.674,27.674,1,16,1,9.009,tp1pp1dp16etp1ep16,3,24,1,0.94,tp2pp1dp8etp1ep16,32
deepseek_v3__h100_sxm__empirical,deepseek_v3,h100_sxm,EMPIRICAL,decode,8.1081,0.7203600000000001,11.255622188905546,0.7203600000000001,0.72,0.0004997501249377227,3196.811,24.953,40.076,23.052,23.052,1,16,1,9.009,tp1pp1dp16etp1ep16,5,20,1,0.783,tp4pp1dp4etp1ep16,32
deepseek_v3__h100_sxm__empirical,deepseek_v3,h100_sxm,EMPIRICAL,decode,8.1081,0.57224,14.169054941982386,0.57224,0.572,0.0004194044456871557,3196.811,18.846,53.06,18.312,18.312,1,16,1,9.009,tp1pp1dp16etp1ep16,3,12,1,0.622,tp4pp1dp4etp1ep16,32
deepseek_v3__h100_sxm__empirical,deepseek_v3,h100_sxm,EMPIRICAL,decode,8.1081,0.53636,15.116899097621003,0.53636,0.536,0.0006711909911252069,3196.811,13.414,74.548,17.164,17.164,1,16,1,9.009,tp1pp1dp16etp1ep16,2,8,1,0.583,tp4pp1dp4etp1ep16,32
deepseek_v3__h100_sxm__empirical,deepseek_v3,h100_sxm,EMPIRICAL,decode,8.1081,0.48944000000000004,16.56607551487414,0.48944000000000004,0.489,0.0008989865969272054,3196.811,11.029,90.674,15.662,15.662,1,16,1,9.009,tp1pp1dp16etp1ep16,3,6,1,0.532,tp8pp1dp2etp1ep16,32
deepseek_v3__h100_sxm__empirical,deepseek_v3,h100_sxm,EMPIRICAL,decode,8.1081,0.45080000000000003,17.986024844720497,0.45080000000000003,0.451,0.00044365572315877987,3196.811,7.981,125.296,14.426,14.426,1,16,1,9.009,tp1pp1dp16etp1ep16,2,4,1,0.49,tp8pp1dp2etp1ep16,32
