tag,mapping,alignment_class,step,op_category,latency_ms,step_latency_ms,step_count,weighted_latency_ms,aic_mix_step_latency_ms,aic_genonly_step_latency_ms,aic_ttft,aic_tpot,aic_request_latency,decode_batch_size,decode_prefix_len,prefill_batch_size,prefill_fresh_len,prefill_prefix_len,first_formal_prefill_req_count,first_formal_decode_req_count,first_formal_sum_prefill_fresh_tokens,first_formal_sum_decode_kv_tokens,aic_isl,aic_prefix,pct_of_step,pct_of_weighted_total
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,observed_first_batch,prefix_probe,genonly_step,generation_moe,6.1946446955204015,7.624413421835356,14.0,86.72502573728562,62.30935309658879,7.624413421835356,121.50323853834811,11.270076066818918,290.5543795406319,8,1024,4,512,512,5,3,5120,3072,1024,0,0.8124749213860469,0.3748480313161133
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,observed_first_batch,prefix_probe,genonly_step,generation_other,0.6827518256471492,7.624413421835356,14.0,9.558525559060088,62.30935309658879,7.624413421835356,121.50323853834811,11.270076066818918,290.5543795406319,8,1024,4,512,512,5,3,5120,3072,1024,0,0.08954811181825927,0.04131442403894256
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,observed_first_batch,prefix_probe,mix_step,attention_scaled,0.0,62.30935309658879,2.0,0.0,62.30935309658879,7.624413421835356,121.50323853834811,11.270076066818918,290.5543795406319,8,1024,4,512,512,5,3,5120,3072,1024,0,0.0,0.0
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,observed_first_batch,prefix_probe,mix_step,context_mla_block,21.214548894424283,62.30935309658879,2.0,42.429097788848566,62.30935309658879,7.624413421835356,121.50323853834811,11.270076066818918,290.5543795406319,8,1024,4,512,512,5,3,5120,3072,1024,0,0.34047133921513467,0.18338955383937058
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,observed_first_batch,prefix_probe,mix_step,context_moe,36.32842320799827,62.30935309658879,2.0,72.65684641599654,62.30935309658879,7.624413421835356,121.50323853834811,11.270076066818918,290.5543795406319,8,1024,4,512,512,5,3,5120,3072,1024,0,0.5830332269969775,0.3140417152850064
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,observed_first_batch,prefix_probe,mix_step,context_other,2.257606610977531,62.30935309658879,2.0,4.515213221955062,62.30935309658879,7.624413421835356,121.50323853834811,11.270076066818918,290.5543795406319,8,1024,4,512,512,5,3,5120,3072,1024,0,0.036232226765023606,0.019515921417532386
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,observed_first_batch,prefix_probe,mix_step,context_shared_ffn,2.508774383188703,62.30935309658879,2.0,5.017548766377406,62.30935309658879,7.624413421835356,121.50323853834811,11.270076066818918,290.5543795406319,8,1024,4,512,512,5,3,5120,3072,1024,0,0.04026320702286426,0.021687145793495507
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,intended_case,prefix_probe,genonly_step,generation_mla_block,1.3277066890333116,9.582446746076213,10.0,13.277066890333115,63.89847070703723,9.582446746076211,137.38171202013004,22.11691381399029,469.1354192299845,10,4096,2,2048,2048,2,1,8191,4096,4096,2048,0.1385561249872822,0.027705849792794498
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,intended_case,prefix_probe,genonly_step,generation_moe,7.593465971549352,9.582446746076213,10.0,75.93465971549352,63.89847070703723,9.582446746076211,137.38171202013004,22.11691381399029,469.1354192299845,10,4096,2,2048,2048,2,1,8191,4096,4096,2048,0.7924349774924341,0.15845625344225728
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,intended_case,prefix_probe,genonly_step,generation_other,0.6612740854935502,9.582446746076213,10.0,6.612740854935502,63.89847070703723,9.582446746076211,137.38171202013004,22.11691381399029,469.1354192299845,10,4096,2,2048,2048,2,1,8191,4096,4096,2048,0.06900889752028377,0.013799102343825111
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,intended_case,prefix_probe,mix_step,attention_scaled,0.0,63.89847070703722,6.0,0.0,63.89847070703723,9.582446746076211,137.38171202013004,22.11691381399029,469.1354192299845,10,4096,2,2048,2048,2,1,8191,4096,4096,2048,0.0,0.0
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,intended_case,prefix_probe,mix_step,context_mla_block,26.348258530401846,63.89847070703722,6.0,158.08955118241107,63.89847070703723,9.582446746076211,137.38171202013004,22.11691381399029,469.1354192299845,10,4096,2,2048,2048,2,1,8191,4096,4096,2048,0.4123456827504336,0.32989254291241177
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,intended_case,prefix_probe,mix_step,context_moe,33.35212073564529,63.89847070703722,6.0,200.11272441387177,63.89847070703723,9.582446746076211,137.38171202013004,22.11691381399029,469.1354192299845,10,4096,2,2048,2048,2,1,8191,4096,4096,2048,0.5219549132648049,0.41758417955055643
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,intended_case,prefix_probe,mix_step,context_other,1.9727452772468679,63.89847070703722,6.0,11.836471663481207,63.89847070703723,9.582446746076211,137.38171202013004,22.11691381399029,469.1354192299845,10,4096,2,2048,2048,2,1,8191,4096,4096,2048,0.030873121929498804,0.02469969524849256
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,intended_case,prefix_probe,mix_step,context_shared_ffn,2.2253461637432137,63.89847070703722,6.0,13.352076982459284,63.89847070703723,9.582446746076211,137.38171202013004,22.11691381399029,469.1354192299845,10,4096,2,2048,2048,2,1,8191,4096,4096,2048,0.03482628205526261,0.027862376709662292
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,observed_first_batch,prefix_probe,genonly_step,generation_mla_block,0.7977047797658541,4.257347164518229,14.0,11.167866916721957,93.88838444023584,4.257347164518229,183.0823496584599,10.23274964956607,336.5735944019509,10,4096,2,2048,2048,2,1,8191,4096,4096,0,0.1873713251327307,0.045144650566307024
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,observed_first_batch,prefix_probe,genonly_step,generation_moe,2.779001612563928,4.257347164518229,14.0,38.906022575894994,93.88838444023584,4.257347164518229,183.0823496584599,10.23274964956607,336.5735944019509,10,4096,2,2048,2048,2,1,8191,4096,4096,0,0.6527542869242158,0.15727253979752634
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,observed_first_batch,prefix_probe,genonly_step,generation_other,0.6806407721884465,4.257347164518229,14.0,9.528970810638251,93.88838444023584,4.257347164518229,183.0823496584599,10.23274964956607,336.5735944019509,10,4096,2,2048,2048,2,1,8191,4096,4096,0,0.15987438794305361,0.038519626058462396
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,observed_first_batch,prefix_probe,mix_step,attention_scaled,0.0,93.88838444023584,2.0,0.0,93.88838444023584,4.257347164518229,183.0823496584599,10.23274964956607,336.5735944019509,10,4096,2,2048,2048,2,1,8191,4096,4096,0,0.0,0.0
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,observed_first_batch,prefix_probe,mix_step,context_mla_block,39.20868953677592,93.88838444023584,2.0,78.41737907355184,93.88838444023584,4.257347164518229,183.0823496584599,10.23274964956607,336.5735944019509,10,4096,2,2048,2048,2,1,8191,4096,4096,0,0.41760958792228453,0.3169920633008625
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,observed_first_batch,prefix_probe,mix_step,context_moe,47.686654864847654,93.88838444023584,2.0,95.37330972969531,93.88838444023584,4.257347164518229,183.0823496584599,10.23274964956607,336.5735944019509,10,4096,2,2048,2048,2,1,8191,4096,4096,0,0.5079079286448085,0.3855342092814858
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,observed_first_batch,prefix_probe,mix_step,context_other,3.166610930494488,93.88838444023584,2.0,6.333221860988976,93.88838444023584,4.257347164518229,183.0823496584599,10.23274964956607,336.5735944019509,10,4096,2,2048,2048,2,1,8191,4096,4096,0,0.03372739822262229,0.025601226268656675
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,observed_first_batch,prefix_probe,mix_step,context_shared_ffn,3.8264291081177824,93.88838444023584,2.0,7.652858216235565,93.88838444023584,4.257347164518229,183.0823496584599,10.23274964956607,336.5735944019509,10,4096,2,2048,2048,2,1,8191,4096,4096,0,0.04075508521028473,0.030935684726699334
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,intended_case,prefix_probe,genonly_step,generation_mla_block,1.1350655704967627,12.150699704344097,13.0,14.755852416457916,48.322007108251405,12.150699704344095,96.6440142165028,14.734364518908905,317.6594820001364,16,1280,8,256,1024,7,1,8191,1280,1280,1024,0.09341565491005888,0.04871122123893325
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,intended_case,prefix_probe,genonly_step,generation_moe,10.322148562669755,12.150699704344097,13.0,134.18793131470682,48.322007108251405,12.150699704344095,96.6440142165028,14.734364518908905,317.6594820001364,16,1280,8,256,1024,7,1,8191,1280,1280,1024,0.8495106301556771,0.4429739350452594
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,intended_case,prefix_probe,genonly_step,generation_other,0.6934855711775799,12.150699704344097,13.0,9.015312425308538,48.322007108251405,12.150699704344095,96.6440142165028,14.734364518908905,317.6594820001364,16,1280,8,256,1024,7,1,8191,1280,1280,1024,0.057073714934263914,0.029760861364912156
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,intended_case,prefix_probe,mix_step,attention_scaled,0.0,48.3220071082514,3.0,0.0,48.322007108251405,12.150699704344095,96.6440142165028,14.734364518908905,317.6594820001364,16,1280,8,256,1024,7,1,8191,1280,1280,1024,0.0,0.0
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,intended_case,prefix_probe,mix_step,context_mla_block,18.47291208542522,48.3220071082514,3.0,55.418736256275665,48.322007108251405,12.150699704344095,96.6440142165028,14.734364518908905,317.6594820001364,16,1280,8,256,1024,7,1,8191,1280,1280,1024,0.3822877647454096,0.18294533222293793
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,intended_case,prefix_probe,mix_step,context_moe,27.31082190513611,48.3220071082514,3.0,81.93246571540833,48.322007108251405,12.150699704344095,96.6440142165028,14.734364518908905,317.6594820001364,16,1280,8,256,1024,7,1,8191,1280,1280,1024,0.5651839304595556,0.2704710206821518
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,intended_case,prefix_probe,mix_step,context_other,1.3460173691942139,48.3220071082514,3.0,4.038052107582642,48.322007108251405,12.150699704344095,96.6440142165028,14.734364518908905,317.6594820001364,16,1280,8,256,1024,7,1,8191,1280,1280,1024,0.027855162683512992,0.013330199031227194
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,intended_case,prefix_probe,mix_step,context_shared_ffn,1.1922557484958518,48.3220071082514,3.0,3.576767245487555,48.322007108251405,12.150699704344095,96.6440142165028,14.734364518908905,317.6594820001364,16,1280,8,256,1024,7,1,8191,1280,1280,1024,0.02467314211152177,0.011807430414578317
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,observed_first_batch,prefix_probe,genonly_step,generation_mla_block,0.7782625033351366,7.655659024502687,14.0,10.895675046691911,104.72600122392522,7.655659024502687,204.2157023866542,14.127015171130855,416.120929953617,16,1280,8,256,1024,7,1,8191,1280,1280,0,0.10165845955837781,0.034411245815199464
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,observed_first_batch,prefix_probe,genonly_step,generation_moe,6.1946446955204015,7.655659024502687,14.0,86.72502573728562,104.72600122392522,7.655659024502687,204.2157023866542,14.127015171130855,416.120929953617,16,1280,8,256,1024,7,1,8191,1280,1280,0,0.809158907899873,0.27389915413100707
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,observed_first_batch,prefix_probe,genonly_step,generation_other,0.6827518256471492,7.655659024502687,14.0,9.558525559060088,104.72600122392522,7.655659024502687,204.2157023866542,14.127015171130855,416.120929953617,16,1280,8,256,1024,7,1,8191,1280,1280,0,0.08918263254174918,0.03018819588819775
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,observed_first_batch,prefix_probe,mix_step,attention_scaled,0.0,104.72600122392522,2.0,0.0,104.72600122392522,7.655659024502687,204.2157023866542,14.127015171130855,416.120929953617,16,1280,8,256,1024,7,1,8191,1280,1280,0,0.0,0.0
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,observed_first_batch,prefix_probe,mix_step,context_mla_block,46.39675347162468,104.72600122392522,2.0,92.79350694324935,104.72600122392522,7.655659024502687,204.2157023866542,14.127015171130855,416.120929953617,16,1280,8,256,1024,7,1,8191,1280,1280,0,0.4430299345853863,0.29306492381562504
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,observed_first_batch,prefix_probe,mix_step,context_moe,50.77165356785059,104.72600122392522,2.0,101.54330713570118,104.72600122392522,7.655659024502687,204.2157023866542,14.127015171130855,416.120929953617,16,1280,8,256,1024,7,1,8191,1280,1280,0,0.4848046614449701,0.32069896429187394
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,observed_first_batch,prefix_probe,mix_step,context_other,3.3895535467257165,104.72600122392522,2.0,6.779107093451433,104.72600122392522,7.655659024502687,204.2157023866542,14.127015171130855,416.120929953617,16,1280,8,256,1024,7,1,8191,1280,1280,0,0.03236592161557062,0.02141010259581357
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,observed_first_batch,prefix_probe,mix_step,context_shared_ffn,4.16804063772424,104.72600122392522,2.0,8.33608127544848,104.72600122392522,7.655659024502687,204.2157023866542,14.127015171130855,416.120929953617,16,1280,8,256,1024,7,1,8191,1280,1280,0,0.039799482354073004,0.02632741346228314
